                              -1,                      2.56640625,                     -2.56640625,                           64879
                     -1.00390625,                      2.73828125,                           -2.75,                           64832
                      -1.0078125,                         2.90625,                      -2.9296875,                           64786
                     -1.01171875,                        3.078125,                      -3.1171875,                           64738
                       -1.015625,                            3.25,                     -3.30078125,                           64691
                     -1.01953125,                      3.41796875,                     -3.48828125,                           64643
                      -1.0234375,                      3.58984375,                     -3.67578125,                           64595
                     -1.02734375,                       3.7578125,                     -3.86328125,                           64547
                        -1.03125,                       3.9296875,                      -4.0546875,                           64498
                     -1.03515625,                      4.09765625,                      -4.2421875,                           64450
                      -1.0390625,                      4.26953125,                         -4.4375,                           64400
                     -1.04296875,                          4.4375,                     -4.62890625,                           64351
                       -1.046875,                        4.609375,                       -4.828125,                           64300
                     -1.05078125,                      4.77734375,                      -5.0234375,                           64250
                      -1.0546875,                      4.94921875,                     -5.22265625,                           64199
                     -1.05859375,                       5.1171875,                     -5.41796875,                           64149
                         -1.0625,                       5.2890625,                     -5.62109375,                           64097
                     -1.06640625,                      5.45703125,                      -5.8203125,                           64046
                      -1.0703125,                      5.62890625,                     -6.02734375,                           63993
                     -1.07421875,                        5.796875,                     -6.23046875,                           63941
                       -1.078125,                         5.96875,                         -6.4375,                           63888
                     -1.08203125,                      6.13671875,                       -6.640625,                           63836
                      -1.0859375,                      6.30859375,                      -6.8515625,                           63782
                     -1.08984375,                       6.4765625,                     -7.05859375,                           63729
                        -1.09375,                       6.6484375,                      -7.2734375,                           63674
                     -1.09765625,                      6.81640625,                       -7.484375,                           63620
                      -1.1015625,                      6.98828125,                     -7.69921875,                           63565
                     -1.10546875,                         7.15625,                      -7.9140625,                           63510
                       -1.109375,                        7.328125,                      -8.1328125,                           63454
                     -1.11328125,                             7.5,                      -8.3515625,                           63398
                      -1.1171875,                      7.66796875,                      -8.5703125,                           63342
                     -1.12109375,                      7.83984375,                     -8.79296875,                           63285
                          -1.125,                       8.0078125,                     -9.01171875,                           63229
                     -1.12890625,                       8.1796875,                       -9.234375,                           63172
                      -1.1328125,                      8.34765625,                     -9.45703125,                           63115
                     -1.13671875,                      8.51953125,                         -9.6875,                           63056
                       -1.140625,                          8.6875,                     -9.91015625,                           62999
                     -1.14453125,                        8.859375,                      -10.140625,                           62940
                      -1.1484375,                      9.02734375,                    -10.37109375,                           62881
                     -1.15234375,                      9.19921875,                     -10.6015625,                           62822
                        -1.15625,                       9.3671875,                    -10.83203125,                           62763
                     -1.16015625,                       9.5390625,                     -11.0703125,                           62702
                      -1.1640625,                      9.70703125,                    -11.30078125,                           62643
                     -1.16796875,                      9.87890625,                     -11.5390625,                           62582
                       -1.171875,                       10.046875,                    -11.77734375,                           62521
                     -1.17578125,                        10.21875,                      -12.015625,                           62460
                      -1.1796875,                     10.38671875,                    -12.25390625,                           62399
                     -1.18359375,                     10.55859375,                           -12.5,                           62336
                         -1.1875,                      10.7265625,                    -12.73828125,                           62275
                     -1.19140625,                      10.8984375,                    -12.98828125,                           62211
                      -1.1953125,                     11.06640625,                    -13.23046875,                           62149
                     -1.19921875,                     11.23828125,                    -13.48046875,                           62085
                       -1.203125,                        11.40625,                     -13.7265625,                           62022
                     -1.20703125,                       11.578125,                     -13.9765625,                           61958
                      -1.2109375,                           11.75,                    -14.23046875,                           61893
                     -1.21484375,                     11.91796875,                    -14.48046875,                           61829
                        -1.21875,                     12.08984375,                    -14.73828125,                           61763
                     -1.22265625,                      12.2578125,                    -14.98828125,                           61699
                      -1.2265625,                      12.4296875,                    -15.24609375,                           61633
                     -1.23046875,                     12.59765625,                    -15.50390625,                           61567
                       -1.234375,                     12.76953125,                      -15.765625,                           61500
                     -1.23828125,                         12.9375,                     -16.0234375,                           61434
                      -1.2421875,                       13.109375,                    -16.28515625,                           61367
                     -1.24609375,                     13.27734375,                      -16.546875,                           61300
                           -1.25,                     13.44921875,                        -16.8125,                           61232
                     -1.25390625,                      13.6171875,                      -17.078125,                           61164
                      -1.2578125,                      13.7890625,                    -17.34765625,                           61095
                     -1.26171875,                     13.95703125,                    -17.61328125,                           61027
                       -1.265625,                     14.12890625,                     -17.8828125,                           60958
                     -1.26953125,                       14.296875,                    -18.15234375,                           60889
                      -1.2734375,                        14.46875,                    -18.42578125,                           60819
                     -1.27734375,                     14.63671875,                    -18.69921875,                           60749
                        -1.28125,                     14.80859375,                     -18.9765625,                           60678
                     -1.28515625,                      14.9765625,                          -19.25,                           60608
                      -1.2890625,                      15.1484375,                    -19.52734375,                           60537
                     -1.29296875,                     15.31640625,                     -19.8046875,                           60466
                       -1.296875,                     15.48828125,                    -20.08984375,                           60393
                     -1.30078125,                        15.65625,                     -20.3671875,                           60322
                      -1.3046875,                       15.828125,                    -20.65234375,                           60249
                     -1.30859375,                              16,                        -20.9375,                           60176
                         -1.3125,                     16.16796875,                    -21.22265625,                           60103
                     -1.31640625,                     16.33984375,                    -21.51171875,                           60029
                      -1.3203125,                      16.5078125,                      -21.796875,                           59956
                     -1.32421875,                      16.6796875,                    -22.08984375,                           59881
                       -1.328125,                     16.84765625,                    -22.37890625,                           59807
                     -1.33203125,                     17.01953125,                      -22.671875,                           59732
                      -1.3359375,                         17.1875,                    -22.96484375,                           59657
                     -1.33984375,                       17.359375,                    -23.26171875,                           59581
                        -1.34375,                     17.52734375,                     -23.5546875,                           59506
                     -1.34765625,                     17.69921875,                    -23.85546875,                           59429
                      -1.3515625,                      17.8671875,                    -24.15234375,                           59353
                     -1.35546875,                      18.0390625,                      -24.453125,                           59276
                       -1.359375,                     18.20703125,                    -24.75390625,                           59199
                     -1.36328125,                     18.37890625,                    -25.05859375,                           59121
                      -1.3671875,                       18.546875,                      -25.359375,                           59044
                     -1.37109375,                        18.71875,                    -25.66796875,                           58965
                          -1.375,                     18.88671875,                    -25.97265625,                           58887
                     -1.37890625,                     19.05859375,                       -26.28125,                           58808
                      -1.3828125,                      19.2265625,                    -26.58984375,                           58729
                     -1.38671875,                      19.3984375,                    -26.90234375,                           58649
                       -1.390625,                     19.56640625,                     -27.2109375,                           58570
                     -1.39453125,                     19.73828125,                    -27.52734375,                           58489
                      -1.3984375,                        19.90625,                    -27.83984375,                           58409
                     -1.40234375,                       20.078125,                    -28.16015625,                           58327
                        -1.40625,                           20.25,                     -28.4765625,                           58246
                     -1.41015625,                     20.41796875,                    -28.79296875,                           58165
                      -1.4140625,                     20.58984375,                     -29.1171875,                           58082
                     -1.41796875,                      20.7578125,                        -29.4375,                           58000
                       -1.421875,                      20.9296875,                    -29.76171875,                           57917
                     -1.42578125,                     21.09765625,                    -30.08203125,                           57835
                      -1.4296875,                     21.26953125,                    -30.41015625,                           57751
                     -1.43359375,                         21.4375,                      -30.734375,                           57668
                         -1.4375,                       21.609375,                    -31.06640625,                           57583
                     -1.44140625,                     21.77734375,                      -31.390625,                           57500
                      -1.4453125,                     21.94921875,                     -31.7265625,                           57414
                     -1.44921875,                      22.1171875,                     -32.0546875,                           57330
                       -1.453125,                      22.2890625,                      -32.390625,                           57244
                     -1.45703125,                     22.45703125,                    -32.72265625,                           57159
                      -1.4609375,                     22.62890625,                        -33.0625,                           57072
                     -1.46484375,                       22.796875,                    -33.39453125,                           56987
                        -1.46875,                        22.96875,                    -33.73828125,                           56899
                     -1.47265625,                     23.13671875,                    -34.07421875,                           56813
                      -1.4765625,                     23.30859375,                    -34.41796875,                           56725
                     -1.48046875,                      23.4765625,                     -34.7578125,                           56638
                       -1.484375,                      23.6484375,                    -35.10546875,                           56549
                     -1.48828125,                     23.81640625,                    -35.44921875,                           56461
                      -1.4921875,                     23.98828125,                      -35.796875,                           56372
                     -1.49609375,                        24.15625,                      -36.140625,                           56284
                            -1.5,                       24.328125,                     -36.4921875,                           56194
                     -1.50390625,                            24.5,                    -36.84765625,                           56103
                      -1.5078125,                     24.66796875,                     -37.1953125,                           56014
                     -1.51171875,                     24.83984375,                     -37.5546875,                           55922
                       -1.515625,                      25.0078125,                       -37.90625,                           55832
                     -1.51953125,                      25.1796875,                    -38.26171875,                           55741
                      -1.5234375,                     25.34765625,                     -38.6171875,                           55650
                     -1.52734375,                     25.51953125,                    -38.98046875,                           55557
                        -1.53125,                         25.6875,                     -39.3359375,                           55466
                     -1.53515625,                       25.859375,                    -39.69921875,                           55373
                      -1.5390625,                     26.02734375,                    -40.05859375,                           55281
                     -1.54296875,                     26.19921875,                    -40.42578125,                           55187
                       -1.546875,                      26.3671875,                     -40.7890625,                           55094
                     -1.55078125,                      26.5390625,                    -41.16015625,                           54999
                      -1.5546875,                     26.70703125,                     -41.5234375,                           54906
                     -1.55859375,                     26.87890625,                    -41.89453125,                           54811
                         -1.5625,                       27.046875,                    -42.26171875,                           54717
                     -1.56640625,                        27.21875,                    -42.63671875,                           54621
                      -1.5703125,                     27.38671875,                     -43.0078125,                           54526
                     -1.57421875,                     27.55859375,                    -43.38671875,                           54429
                       -1.578125,                      27.7265625,                     -43.7578125,                           54334
                     -1.58203125,                      27.8984375,                    -44.13671875,                           54237
                      -1.5859375,                     28.06640625,                    -44.51171875,                           54141
                     -1.58984375,                     28.23828125,                    -44.89453125,                           54043
                        -1.59375,                        28.40625,                     -45.2734375,                           53946
                     -1.59765625,                       28.578125,                    -45.66015625,                           53847
                      -1.6015625,                           28.75,                      -46.046875,                           53748
                     -1.60546875,                     28.91796875,                     -46.4296875,                           53650
                       -1.609375,                     29.08984375,                     -46.8203125,                           53550
                     -1.61328125,                      29.2578125,                      -47.203125,                           53452
                      -1.6171875,                      29.4296875,                       -47.59375,                           53352
                     -1.62109375,                     29.59765625,                      -47.984375,                           53252
                          -1.625,                     29.76953125,                    -48.37890625,                           53151
                     -1.62890625,                         29.9375,                      -48.765625,                           53052
                      -1.6328125,                       30.109375,                     -49.1640625,                           52950
                     -1.63671875,                     30.27734375,                    -49.55859375,                           52849
                       -1.640625,                     30.44921875,                    -49.95703125,                           52747
                     -1.64453125,                      30.6171875,                     -50.3515625,                           52646
                      -1.6484375,                      30.7890625,                    -50.75390625,                           52543
                     -1.65234375,                     30.95703125,                    -51.15234375,                           52441
                        -1.65625,                     31.12890625,                    -51.55859375,                           52337
                     -1.66015625,                       31.296875,                     -51.9609375,                           52234
                      -1.6640625,                        31.46875,                     -52.3671875,                           52130
                     -1.66796875,                     31.63671875,                    -52.76953125,                           52027
                       -1.671875,                     31.80859375,                    -53.18359375,                           51921
                     -1.67578125,                      31.9765625,                     -53.5859375,                           51818
                      -1.6796875,                      32.1484375,                             -54,                           51712
                     -1.68359375,                     32.31640625,                    -54.41015625,                           51607
                         -1.6875,                     32.48828125,                    -54.82421875,                           51501
                     -1.69140625,                        32.65625,                    -55.23828125,                           51395
                      -1.6953125,                       32.828125,                       -55.65625,                           51288
                     -1.69921875,                              33,                    -56.07421875,                           51181
                       -1.703125,                     33.16796875,                     -56.4921875,                           51074
                     -1.70703125,                     33.33984375,                     -56.9140625,                           50966
                      -1.7109375,                      33.5078125,                    -57.33203125,                           50859
                     -1.71484375,                      33.6796875,                     -57.7578125,                           50750
                        -1.71875,                     33.84765625,                    -58.17578125,                           50643
                     -1.72265625,                     34.01953125,                    -58.60546875,                           50533
                      -1.7265625,                         34.1875,                    -59.02734375,                           50425
                     -1.73046875,                       34.359375,                     -59.4609375,                           50314
                       -1.734375,                     34.52734375,                    -59.88671875,                           50205
                     -1.73828125,                     34.69921875,                     -60.3203125,                           50094
                      -1.7421875,                      34.8671875,                    -60.74609375,                           49985
                     -1.74609375,                      35.0390625,                    -61.18359375,                           49873
                           -1.75,                     35.20703125,                    -61.61328125,                           49763
                     -1.75390625,                     35.37890625,                     -62.0546875,                           49650
                      -1.7578125,                       35.546875,                    -62.48828125,                           49539
                     -1.76171875,                        35.71875,                     -62.9296875,                           49426
                       -1.765625,                     35.88671875,                    -63.36328125,                           49315
                     -1.76953125,                     36.05859375,                    -63.80859375,                           49201
                      -1.7734375,                      36.2265625,                    -64.24609375,                           49089
                     -1.77734375,                      36.3984375,                     -64.6953125,                           48974
                        -1.78125,                     36.56640625,                    -65.13671875,                           48861
                     -1.78515625,                     36.73828125,                     -65.5859375,                           48746
                      -1.7890625,                        36.90625,                       -66.03125,                           48632
                     -1.79296875,                       37.078125,                    -66.48046875,                           48517
                       -1.796875,                           37.25,                    -66.93359375,                           48401
                     -1.80078125,                     37.41796875,                     -67.3828125,                           48286
                      -1.8046875,                     37.58984375,                    -67.83984375,                           48169
                     -1.80859375,                      37.7578125,                     -68.2890625,                           48054
                         -1.8125,                      37.9296875,                          -68.75,                           47936
                     -1.81640625,                     38.09765625,                      -69.203125,                           47820
                      -1.8203125,                     38.26953125,                     -69.6640625,                           47702
                     -1.82421875,                         38.4375,                    -70.12109375,                           47585
                       -1.828125,                       38.609375,                     -70.5859375,                           47466
                     -1.83203125,                     38.77734375,                    -71.04296875,                           47349
                      -1.8359375,                     38.94921875,                    -71.51171875,                           47229
                     -1.83984375,                      39.1171875,                    -71.97265625,                           47111
                        -1.84375,                      39.2890625,                    -72.44140625,                           46991
                     -1.84765625,                     39.45703125,                       -72.90625,                           46872
                      -1.8515625,                     39.62890625,                    -73.37890625,                           46751
                     -1.85546875,                       39.796875,                       -73.84375,                           46632
                       -1.859375,                        39.96875,                     -74.3203125,                           46510
                     -1.86328125,                     40.13671875,                     -74.7890625,                           46390
                      -1.8671875,                     40.30859375,                      -75.265625,                           46268
                     -1.87109375,                      40.4765625,                    -75.73828125,                           46147
                          -1.875,                      40.6484375,                       -76.21875,                           46024
                     -1.87890625,                     40.81640625,                    -76.69140625,                           45903
                      -1.8828125,                     40.98828125,                    -77.17578125,                           45779
                     -1.88671875,                        41.15625,                    -77.65234375,                           45657
                       -1.890625,                       41.328125,                    -78.13671875,                           45533
                     -1.89453125,                            41.5,                         -78.625,                           45408
                      -1.8984375,                     41.66796875,                    -79.10546875,                           45285
                     -1.90234375,                     41.83984375,                    -79.59765625,                           45159
                        -1.90625,                      42.0078125,                      -80.078125,                           45036
                     -1.91015625,                      42.1796875,                     -80.5703125,                           44910
                      -1.9140625,                     42.34765625,                    -81.05859375,                           44785
                     -1.91796875,                     42.51953125,                     -81.5546875,                           44658
                       -1.921875,                         42.6875,                    -82.04296875,                           44533
                     -1.92578125,                       42.859375,                     -82.5390625,                           44406
                      -1.9296875,                     43.02734375,                       -83.03125,                           44280
                     -1.93359375,                     43.19921875,                       -83.53125,                           44152
                         -1.9375,                      43.3671875,                    -84.02734375,                           44025
                     -1.94140625,                      43.5390625,                    -84.52734375,                           43897
                      -1.9453125,                     43.70703125,                    -85.02734375,                           43769
                     -1.94921875,                     43.87890625,                       -85.53125,                           43640
                       -1.953125,                       44.046875,                       -86.03125,                           43512
                     -1.95703125,                        44.21875,                     -86.5390625,                           43382
                      -1.9609375,                     44.38671875,                    -87.04296875,                           43253
                     -1.96484375,                     44.55859375,                    -87.55078125,                           43123
                        -1.96875,                      44.7265625,                    -88.05859375,                           42993
                     -1.97265625,                      44.8984375,                     -88.5703125,                           42862
                      -1.9765625,                     45.06640625,                      -89.078125,                           42732
                     -1.98046875,                     45.23828125,                       -89.59375,                           42600
                       -1.984375,                        45.40625,                    -90.10546875,                           42469
                     -1.98828125,                       45.578125,                         -90.625,                           42336
                      -1.9921875,                           45.75,                    -91.14453125,                           42203
                     -1.99609375,                     45.91796875,                    -91.66015625,                           42071
